route,transponder_id,bus_id,timestamp,heading,speed,latitude,longitude
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
Route 1,222,901,10/16/2014 8:05:06 PM,183.3,0.0,41.9345106570918,-88.72758831307421
Route 2,226,902,10/16/2014 8:44:51 PM,171.6,0.0,41.9345043237585,-88.7276643130742
Route 5,214,904,10/16/2014 8:55:11 PM,56.1,4.0,41.934790490425,-88.72754964640758
Route 1,215,1001,10/16/2014 9:59:59 PM,172.4,0.0,41.9344916570918,-88.72742114640758
Route 3,218,1002,3/5/2014 12:49:31 PM,187.1,4.14,41.935828990424795,-88.76740897973178
Route 5,227,1003,10/16/2014 10:22:47 PM,180.7,0.6,41.9344848237585,-88.72748481307421
Route 6,232,1004,10/16/2014 9:41:14 PM,183.7,0.0,41.9345041570918,-88.7275329797409
Route 9,223,1102,10/17/2014 12:03:20 AM,337.1,0.7,41.934589323758395,-88.7273618130743
Route 4,231,401,10/16/2014 4:08:20 PM,185.3,0.0,41.9345103237585,-88.7281218130741
Route 8,233,501,10/17/2014 12:00:20 AM,181.9,0.05,41.9345379904251,-88.72807881307409
Route 2,229,601,10/5/2014 2:39:38 PM,220.5,16.7,41.952482990421,-88.7253271464081
Route 10,219,602,10/17/2014 12:04:12 AM,190.1,0.0,41.9346351570918,-88.7279114797408
Route 5,225,603,10/16/2014 6:24:57 PM,173.9,0.0,41.9345234904251,-88.7279351464075
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 4:16:09 PM,12.3,7.7,41.933709657092,-88.7447553130703
Route 3,228,702,10/16/2014 7:28:46 PM,179.2,0.0,41.9345106570918,-88.72781214640752
